236497,142616
94953,126589
29931,247469
50582,20494
199324,92912
239469,48339
88407,115826
5218,5285
24723,41582
226953,109986
176704,206663
197757,12774
121544,9852
86624,190357
117936,176331
234397,56232
126765,11823
211753,27682
148980,82823
129560,169454
52186,113077
51660,219591
213610,95760
182664,168483
147733,123111
150243,114957
104403,137345
63512,187614
37543,93894
227882,45895
117377,227795
139685,156269
9949,140494
5088,239729
186985,79447
12222,130507
142549,166263
143315,107442
134242,205448
146276,31659
172124,14257
84407,2220
28996,226780
110810,160588
199206,13925
137855,128569
72586,149665
238325,157029
215574,50729
22498,171053
155328,104497
164492,121815
77872,34906
83655,229656
210900,240144
238568,246512
240334,163968
138456,26595
38648,85898
129381,211188
158728,227055
211283,230559
30670,185656
146623,68275
221386,219778
190835,191003
155674,114057
201669,186856
208305,17824
49019,77261
76036,102715
32233,177894
47069,195641
167371,171141
79027,213841
79822,234842
162001,112103
61416,203999
40978,16315
93144,5406
143374,1071
238920,33743
38029,75555
223375,113409
30331,153167
208323,137924
116357,6668
236955,85457
169071,33535
155635,17303
84487,91315
29257,53395
150612,56706
100436,14811
205721,118800
127620,244935
58022,88964
211060,241900
190509,138275
187276,13750
59058,146011
74147,22002
190651,46057
145874,62021
32615,214903
1860,91229
160955,215286
66825,241346
70695,17155
129370,31767
185048,77017
60550,54787
197686,198916
191883,60135
169965,29629
198961,226108
74490,123255
143040,194714
243099,194212
3778,84951
239513,152916
114562,161738
218929,71532
186100,111563
78557,63871
218958,182841
33922,207867
239780,111335
64691,111523
192162,15732
50818,162100
74242,192725
53734,11415
38877,245585
233769,33826
111166,139657
84632,150715
191730,166355
239950,102314
147324,32162
216682,116905
78949,243939
63580,191627
57760,223941
65711,165622
224875,199110
32976,155262
18546,142839
161788,73471
211790,95771
95416,95735
202875,58945
62730,88271
12487,39931
74949,25428
56582,234619
122050,64245
206706,244937
231017,214651
29439,146259
146639,180656
194157,35138
230537,96445
193206,186852
194607,236853
119080,25356
213132,85655
78925,130706
83154,171060
59717,220392
245242,164718
142085,153994
204825,172984
122361,127281
155886,219056
68133,162324
169751,45413
159065,216939
186884,69319
1666,248130
80755,31418
167357,225015
175578,149494
157095,40640
75748,220735
224913,57068
58114,202107
247391,178628
125715,182341
198686,133341
230830,164718
180133,74813
36636,2378
176597,65095
75267,203822
127050,221397
167100,80212
17492,113873
16358,108376
233391,50624
152740,195843
175741,178859
89505,71905
87142,30059
42756,238609
180342,131937
174638,29064
41893,136336
205312,98451
215747,201224
170122,26711
23298,186047
231326,90470
216190,18205
79811,134129
23975,208324
80070,184420
203007,134170
67770,108387
137983,19717
107712,180191
227716,40082
15314,204724
213239,165602
186761,81282
139178,109538
139422,18054
75901,231605
12141,175381
43217,247152
24118,79077
153364,79890
87406,245815
120587,154189
157250,90372
74702,1237
199195,164563
19324,17364
163133,167669
48575,204728
1049,195629
38635,33850
25987,17391
97024,1612
232654,45284
115120,213870
198818,78055
174090,79292
20304,175327
205443,155240
40076,1658
156950,85087
19865,58850
128803,121019
81859,26862
244115,181541
63814,142616
165964,127012
246060,85846
109407,34246
223203,13272
242015,121930
12476,103789
27900,103448
97408,113361
141565,217310
621,123031
14029,65176
16830,177039
74924,184586
99001,127109
218630,162093
32338,53478
91776,218516
96973,201551
62766,22329
189249,66451
220754,192441
104631,229081
26800,63049
63570,49408
172220,247876
25480,90144
11061,189522
46943,194335
249035,157254
31523,33404
92811,87092
114691,60811
188635,2765
15723,144670
39921,185464
78716,141868
82094,178431
159784,59664
91032,88355
242346,2305
239781,241085
36914,265
230531,142915
147998,158149
97284,14899
184244,236728
55927,238798
55755,237132
108258,95508
91914,232086
194475,94264
208856,61477
143430,34415
25667,172918
121368,179755
87244,41543
181979,21294
158175,17590
187098,41869
124960,45413
229324,185588
229105,154861
130141,121712
86320,207980
87944,141756
86333,40749
31057,225899
95402,90018
228110,20398
22603,227248
30230,115043
34236,174166
116674,114667
117010,43787
136704,76166
106553,47348
167334,193950
190765,174767
170243,188188
114469,104352
94417,144698
203897,181621
113335,53494
90292,205719
124907,117664
225396,77328
124405,203361
190,18947
100350,7016
192687,104396
107319,190673
215934,117845
70582,119060
182253,120818
130219,232568
15565,5083
67969,79746
68449,230531
65537,214958
37099,190121
50544,5096
34419,92714
228360,45848
198918,63441
89588,127816
51195,66813
187508,168467
129969,32013
149361,91323
242228,182826
147002,76455
213598,66673
4013,175799
87466,123148
120930,3078
185972,180732
48609,102011
186524,85156
77396,241068
21385,175621
246391,171408
128682,57778
221227,4238
18951,28463
189994,217335
209719,19915
59300,74397
192875,245895
48456,19071
170503,157794
110975,65874
109921,211042
125171,187869
223394,102785
114909,249041
151769,231090
210011,160723
50239,228798
26783,76168
173973,223392
166389,60092
249529,221369
189821,144366
219320,90656
234262,172235
218365,114282
186028,194566
146983,229729
140904,18369
14185,50309
96918,232747
210267,195820
130868,114550
43150,221079
103798,59027
133917,227586
130902,231773
13231,247095
1896,249454
193064,74593
96300,148850
15071,45992
194013,22742
61019,123565
201558,88556
219254,127027
166116,41887
234580,139880
170967,125565
42092,244735
151746,21285
163637,170764
109986,74574
102716,24123
47483,240850
107809,151805
242781,38630
210674,220672
171462,79495
76495,219513
92353,142306
193709,90849
146700,223167
19894,223033
65463,140011
136909,42107
71784,111553
166335,206815
176316,236821
169333,120823
158744,32845
211606,67896
59709,69756
87690,234485
144410,237403
33801,40537
42475,160582
196513,171889
63439,172849
150390,197812
68968,99093
174916,14416
100284,27147
131729,181106
25704,5364
114638,229056
148307,24658
155227,243991
133552,88391
119322,209373
160846,248136
184891,89650
66218,194189
88471,197608
45060,168648
69113,97036
93823,81071
243206,31568
23761,76712
132877,94086
83322,131376
193082,55803
215682,169703
141012,85293
192459,192524
77654,212714
242758,37361
174875,240503
68801,114603
172242,215642
103742,240120
23953,41637
118639,223308
55478,57200
41868,204826
244329,107777
180119,47964
36445,125546
18951,107072
96725,91551
232993,33023
232691,194898
193638,173754
33115,20685
77893,220931
70295,12763
196096,135701
220244,31988
223404,194081
83337,5924
64610,127031
139751,86934
123010,195645
173596,172018
230616,26943
46114,244896
29878,236307
236901,30007
5457,211783
30145,50615
207112,31306
142057,115183
214047,214707
246628,191292
156490,194338
227650,182159
87492,29666
230061,211066
220800,206935
161307,125287
176950,245385
140015,183236
167743,75997
166015,226303
202860,159533
130576,43385
27936,185123
9133,98506
88943,115863
60375,62610
32942,25570
131542,119415
136441,244591
13742,207616
138467,100685
243101,57389
162456,181315
232272,232784
86687,200769
28037,223468
57899,53950
143580,161144
91825,24995
201478,166448
239091,68084
126783,5113
130075,138582
103577,131967
56995,238722
65773,188701
137057,249060
98086,202231
225937,75552
50793,177079
182554,94834
145804,207763
188210,74656
186664,247832
7917,175086
79881,88261
69841,96974
237218,45862
129765,248370
30685,201578
4088,45743
173344,92660
60173,223440
122540,4171
217204,62980
114366,135150
224804,209093
225048,100424
144917,171782
162426,16571
72842,81864
108330,19388
29659,69801
144755,244331
109936,44361
216697,27566
14474,229930
245706,11865
91612,212020
182288,105324
137174,133971
190836,225224
8962,210446
78716,10191
31143,92116
233189,183543
140683,51236
91996,115419
235110,222665
198581,33535
80849,36896
14383,178253
8669,123912
67039,190753
205825,99045
66088,29789
15883,19041
223053,223114
43959,135424
85853,27324
229437,239406
9565,89216
224933,182695
194979,246564
21013,140610
176830,3763
205179,129883
128387,3884
92839,234076
225347,230239
242352,50327
241560,89315
37542,245474
209710,153318
174999,10096
159566,133634
192507,166616
117717,195929
160730,197012
222724,239085
108558,154521
69105,81165
79251,79693
15450,85520
110314,67082
68954,76823
37549,26749
246707,235875
35277,247995
119355,243987
24023,107937
145780,68471
92869,455
148787,110262
113552,214720
221619,49000
247651,190960
242034,116241
149003,98475
4568,129979
238347,58614
51607,17134
82173,152172
199406,135679
151138,20591
161176,195410
66633,108569
83906,77069
84862,198797
68778,231755
148186,140719
121251,196394
194521,38797
49796,63394
100633,126409
112560,248882
220030,75124
93552,141752
219906,79448
143421,222812
99450,105090
23562,214266
157444,144458
197357,33098
126524,174976
64382,188046
29693,53445
182216,33895
147204,166883
201581,9716
189745,14730
215111,134681
76039,148632
212024,249064
67971,58948
164274,126190
193545,137240
51187,45980
44713,96600
245977,193568
163825,103075
45491,85664
215468,64629
150104,156563
98040,94054
102000,40108
126933,144051
163216,120787
66009,1815
249475,115570
184337,103317
135988,190601
127714,245893
237993,235422
148814,180056
59257,225108
141121,106442
50941,161719
13883,199972
215028,129602
181480,212074
214785,136221
168235,219799
135919,204102
97033,56147
224053,108106
185954,158511
209685,88369
71610,194285
212462,238547
14581,93870
127697,150027
123970,213689
245536,148406
216734,135941
30178,177608
216889,4292
154164,96331
12006,89436
8586,87173
82731,164930
44162,129813
64521,1877
232121,193337
3509,222533
153255,246016
223717,161790
47910,161847
14502,160485
103008,10418
82858,121005
199430,170568
83135,156550
12093,87147
150666,232068
71922,14515
48499,177479
177039,55191
88810,130172
4197,143591
171431,1407
229849,205880
18495,37371
37499,192397
14707,28960
163905,58702
127314,56768
8563,55048
21822,112870
146816,102081
213468,122675
32894,128566
220037,195494
197758,101731
100762,75559
153981,133789
145956,151793
92710,193776
102825,166234
4630,233905
161195,146432
44824,18879
245386,193409
109198,119546
169482,154199
109169,214975
63183,219678
18271,87088
210884,78836
128740,239693
169195,244252
116068,211649
131711,125422
2948,31243
231654,128110
56552,178998
128946,190920
190807,78840
60390,169621
245387,102212
23126,57469
95620,109484
166519,56041
191836,151158
90405,56995
89557,87513
67172,199485
209103,91461
136910,4122
212437,132365
117978,137933
9047,165714
188302,23276
129091,124653
3467,36032
117516,230840
179095,44076
22701,121193
234808,159384
75159,181772
116188,176457
139125,230892
139670,200782
85985,233390
205331,122921
32479,103259
226314,160360
154951,54872
78097,188688
64128,53763
170956,151109
71576,240763
42689,91368
128176,153516
7607,222798
47444,57974
36205,185512
178200,207386
184231,187556
233182,75345
1634,13552
87525,233400
47289,64166
164411,248939
205008,214920
142194,26493
126334,97977
224785,177857
61096,66262
226305,155385
121975,186432
217192,41032
165131,37670
126019,185750
130714,236291
239899,182512
127361,8289
7434,207096
95179,242889
195176,159616
37023,96281
57278,245791
115267,223712
52123,240126
139679,107401
207140,75538
206429,238017
5622,137174
35148,218054
75480,240660
5091,27471
186476,245696
143090,7586
136564,174096
136564,172518
85553,180428
89474,123382
76550,175278
127121,80365
72747,191830
69931,128500
157214,177677
44219,109702
200035,242852
169010,85565
222476,39481
126950,237035
85348,132852
33866,146406
132326,122100
190985,54624
89163,177217
77212,99570
189823,51886
163915,124005
34725,131597
238896,151997
39665,131262
15063,207347
207299,223158
210306,157213
40116,26296
53608,203932
88408,55778
32669,108001
248820,26647
94477,179228
159657,184596
154626,218563
178590,70449
45046,81836
145884,83079
231074,198472
213058,147768
134180,19771
104313,120879
77871,207276
58850,148805
143468,22197
67052,191885
137151,114375
173457,36557
122532,172174
244528,202057
22744,78748
42693,161950
33925,142741
188516,124183
232869,190967
243285,39759
173559,28707
176026,130469
59150,91324
10684,33429
83287,126427
89442,133704
234419,220797
184195,18506
105811,195882
243347,245092
124178,244226
96586,128294
131196,82261
245602,2371
243036,29551
135919,31080
179586,214111
425,223722
112308,118723
144692,88811
18331,198946
156001,211721
120031,15925
77053,104451
105277,1907
12519,196921
123396,7927
124159,153455
194591,31120
11834,92301
85676,148069
247186,50550
220075,244771
184602,187539
205395,100948
123920,36460
76318,75085
180219,215058
54901,27877
110467,81836
166566,170525
247039,18060
40241,82289
34922,203852
187938,42649
232511,171307
16649,159372
148100,178670
233318,145090
185219,145157
233455,247427
191698,222619
80724,84626
211348,214425
20201,35904
224649,69352
47298,82942
109712,18128
217838,45778
78749,223330
158698,200933
227238,151679
225927,129912
216263,131603
85461,217296
226261,244178
70798,237205
22176,25517
108815,22162
37953,208
59233,202474
142243,171019
7270,150648
73854,104683
46575,233328
12926,65492
45594,48920
25138,151854
204441,61997
213536,208858
213566,70643
137687,57007
201202,138124
188380,240068
136229,172820
245910,242012
132687,197447
43045,144746
174421,125520
25084,246175
1400,62494
61407,73463
95591,122661
215688,204284
191460,38111
194212,98373
128868,139677
123114,33616
167888,186430
64492,226199
26265,118778
227398,95105
11832,208059
70963,53928
186259,150713
114030,108162
206268,172705
125430,109582
29204,104577
84027,35853
231740,154658
230805,194363
38428,227746
13813,248472
150476,44702
13891,1912
224911,47369
127989,93715
185088,223707
83281,80697
9893,207704
15289,55526
110960,135771
52694,52654
81509,82847
137040,55109
182389,236955
52121,174445
126040,203096
5513,52637
46298,23040
158580,67275
83292,40932
223656,126774
68875,222889
96627,88562
70222,173313
56481,12544
92216,241122
43426,44185
242430,130773
119578,222728
231395,191756
101763,3057
217886,241265
77741,150834
92221,110344
238165,70324
33011,3776
224243,15917
215501,36843
40653,117766
73090,88279
19913,86132
36424,221480
44896,33942
220835,242260
187806,100809
246681,124683
107030,128747
193921,182657
80563,132746
44602,34250
213721,56712
192696,185361
170377,175934
58969,180740
180435,38842
120245,101231
43270,198822
96628,172451
184691,177318
75209,185395
51616,149870
185884,62475
51912,9630
213878,71950
204799,200363
215157,201290
211219,93978
159200,57882
175087,246652
239588,111576
124569,230081
84668,227036
99515,169514
197439,157830
45279,162847
203667,32260
213475,20074
140432,173792
111404,213550
172656,62666
185062,78471
195778,46525
29977,61327
110813,40080
226152,117962
118386,236331
153875,125775
130538,210420
22045,49236
29678,95301
54376,76117
180422,4012
106219,111232
103865,176607
38981,96400
105859,118057
70844,6739
226693,46102
170526,248618
83509,91799
29385,115598
136678,232354
119446,71081
173443,24089
92703,93992
194805,143269
188609,177467
119828,41262
142685,204085
124458,162378
48105,207031
123779,114577
78548,230356
118033,41177
161158,71808
190012,89362
200069,129098
197206,232479
144948,101427
71708,70239
158694,237897
154488,85368
141104,80565
38771,227136
169005,98717
34921,188583
32411,20327
127285,236932
163458,240492
64747,159354
72133,195716
110004,153462
11681,80403
75012,72376
180978,7471
138775,81980
95061,72589
47258,199764
134120,148536
209207,33747
124078,172365
213560,206265
160751,27685
204044,63158
205355,78736
47623,75469
111263,207834
175059,7863
156288,220173
50837,5456
162725,210147
22251,31906
148897,109622
76657,207883
15741,220839
111874,101230
123780,210711
156172,5940
196456,57540
73004,72092
196771,141347
13192,157318
157160,14871
126588,159800
197767,182972
139660,208939
171567,105843
34809,203173
108045,81850
111,158883
132435,8646
64762,94899
34053,44112
198584,63932
39564,219657
57322,90858
229485,183019
237860,69914
205620,192222
164740,8366
172233,201940
123519,61261
31749,118834
237303,120554
204366,179675
205657,61791
202958,5562
181666,78615
197650,235291
229794,157061
177854,63111
159320,33940
98126,49387
171853,157131
90151,105236
55853,40940
159275,213145
15952,9690
247468,109396
6440,209397
42440,6158
188450,116900
17186,132246
59278,10621
72737,179518
23052,78707
94498,173443
110124,44845
54841,130119
49160,188495
230101,114220
30862,60440
54177,91438
97076,90103
218422,54574
137360,64570
225406,20775
217952,64020
38179,97327
77075,227594
155958,50588
94971,74171
231692,86336
140506,184074
246483,204274
80121,215113
185634,240554
57656,49668
28238,222217
76511,90742
153337,100979
148083,148252
60020,33786
52069,179045
95525,73976
7492,83874
198164,126584
210562,40928
181968,86690
90868,232254
134623,76370
40819,220621
109490,194531
39936,197300
136310,188333
81653,199901
240871,25783
135206,179472
208847,21019
26566,186425
63677,43718
173493,242424
73808,15224
35479,51014
66306,209758
144336,191471
184562,67289
195132,119648
120057,81594
53547,163805
133502,243853
121913,162047
34854,151503
48764,120729
101539,75742
191430,156438
98861,124140
182779,191105
78526,20606
184188,154657
238038,94967
99922,86350
200687,165084
167350,182100
5819,56788
95772,41699
86266,120270
242768,205296
101624,218031
83753,122716
97027,29062
121563,63647
78282,211006
143977,242433
191072,229680
214406,120501
210976,188977
46780,159570
50011,30623
208150,87679
166525,38420
171176,88442
192653,201317
209550,75445
24147,143050
142706,164237
236564,39177
225367,101225
65192,71569
139347,41355
1821,88224
153001,92614
27796,105201
186100,187245
113817,11238
198560,90803
37617,119934
238513,104613
81548,46580
196455,222160
58489,157940
78442,35760
79433,120217
194959,4582
107067,121464
216893,208405
121959,82083
164377,135033
86294,213371
98413,205092
111134,79349
79975,98470
115852,57351
195133,182841
54714,152912
103407,145511
60592,77345
28949,219112
199638,86172
19687,179915
146136,17271
19804,56272
221826,239677
21401,172016
221307,119218
76779,202586
101262,225312
38528,59467
120066,41394
26224,3897
139580,228157
30025,128300
98107,182598
228663,57034
129729,168052
157619,10301
143825,248067
168946,7171
87379,136930
148687,103265
146389,124202
57283,211540
173532,177131
131855,65575
35832,208708
52236,237194
101189,22799
127450,140373
234413,86919
80117,171705
231947,181670
204934,249407
67563,145472
200934,153743
55790,113734
153005,64847
118457,42647
61624,199158
49772,74393
170216,79532
110672,236816
210343,86560
117722,87449
156326,117093
30412,29878
185634,205834
201115,200423
5989,76405
161627,142688
123705,167931
116342,4460
159703,245902
174763,216222
241742,100788
74947,219072
240959,195120
151408,231947
69604,141359
29646,22849
139937,176145
33899,104586
221155,46369
76595,45033
195876,21203
59267,197322
212273,54329
75055,112714
136259,84707
48496,32995
181817,9985
234965,63251
69095,138469
22058,97768
76392,106538
236086,139354
207150,236491
154958,115076
139290,153473
5175,212896
97175,1821
80777,70735
221041,50558
85550,3906
38179,139696
184698,246665
171486,225570
149141,208309
222165,100545
177524,115227
152709,88022
197525,141639
95922,199560
12585,132778
78973,138480
143852,189794
168386,47496
57423,114581
205469,56718
9991,205594
7452,187963
238590,66724
187376,86810
204296,5499
85805,245447
77696,85065
41121,72438
36672,141134
31201,196109
64496,96704
104335,115343
14469,201202
23848,84870
4843,16704
206538,179148
178973,160228
229826,232358
5969,163256
210323,51134
196209,69865
64419,234475
142068,132373
35279,114079
180251,90833
13391,42477
28294,35672
3013,132837
215559,215156
103454,192621
109727,238802
147387,184093
247845,52966
8153,35127
69653,61850
201852,125378
215541,161908
3498,7778
182882,73827
6116,248901
246121,216085
95680,33596
134881,161305
142609,97540
167798,48235
163848,71056
245841,109698
125460,217557
103858,240002
146452,228385
128016,235854
133630,23209
204631,232590
37992,196222
210544,196968
199171,213867
172270,35998
125703,27150
86740,153172
206713,27568
118549,223101
71306,143667
53331,147777
215881,152359
49625,203853
82745,184777
104964,154151
57005,143384
95244,118795
162319,246517
70400,69447
110288,213462
210319,27984
74185,130839
70483,97423
239072,63455
212728,15628
231511,25546
52091,153509
121279,131256
91181,174571
148010,128497
28487,178169
12941,56883
63415,135777
107252,155482
66248,141141
181503,155066
139824,67519
225082,197148
170498,150270
247195,244355
170868,167117
136420,74698
178156,96546
66489,8331
51411,245200
127691,11214
153227,28873
129203,113933
185373,53699
73978,200273
116155,212709
91653,83386
199924,195631
174718,171215
103206,39540
184237,155872
87277,187989
167206,207381
92521,60314
121467,84566
136190,153167
178258,90933
122694,21226
90642,162747
9617,237525
176919,32478
161356,28780
236357,116460
176383,91476
122296,164454
107137,155557
23018,11452
64326,92902
46990,165537
212056,177428
203674,106139
59539,72270
214545,243049
71722,53232
133214,51665
177240,187354
239005,247093
91121,3933
183539,97057
152199,160065
219406,213028
13368,99270
224678,105385
20612,108181
115075,80945
159996,73521
209609,61630
207974,37888
21342,28126
219517,58672
90972,144898
180421,176696
164897,249962
170685,24252
68323,196608
16429,156844
47378,196669
242847,118762
163926,248443
150650,114438
33655,40521
209609,2855
222988,237236
60090,181848
81035,237144
22130,50893
118670,154387
148093,73889
84903,67394
1508,115326
82650,82635
202008,74583
214329,73173
201370,52069
219997,9720
205613,77852
119807,149293
28259,8698
237607,190065
30883,116876
162924,144412
229036,195708
184650,218904
204372,125930
207650,236944
218250,99334
51435,141542
149065,55496
19366,142417
199565,142028
4079,6498
82208,179229
7135,61809
213693,41821
206847,180393
120358,249870
210359,74428
249153,159936
71092,81972
55101,229223
193463,107672
17122,106952
21690,113031
198183,245537
19183,142403
102285,9314
236097,217629
92344,1836
47147,125690
32621,169188
173271,185519
3223,125587
38590,73582
224724,103517
193598,234332
11629,27197
105675,4270
40146,241865
220892,29856
122675,141223
238854,157537
40428,128332
127142,45886
192824,117964
213255,194554
217862,109940
208515,241767
42057,199151
199638,178500
143577,148216
231934,171571
46471,212141
29807,17958
53357,165501
28308,69221
193636,46878
109872,125278
232991,113181
25730,50985
166901,131443
55190,139575
234140,160624
85159,150791
236849,8150
87747,158420
61140,125429
161848,99951
15135,219326
188938,9364
1991,121799
233814,193163
150364,171562
31312,105966
186955,120938
135113,18066
11138,118867
41581,74740
118803,214076
139704,46721
70018,170732
97385,218673
61768,246806
60622,224690
246314,27219
226927,74653
23140,111131
206839,167862
2607,221967
174588,183733
12114,167846
80896,245900
105892,64209
88480,100869
8479,15661
117529,28570
234032,49637
157371,96432
194299,156818
3030,133616
113644,116336
53233,71747
19976,41677
70089,105594
205490,134993
14166,179640
174441,160933
82410,35020
215007,220129
221330,197934
39716,17878
45439,153477
238161,246949
95534,84867
32448,239882
111827,116110
242184,132312
241141,158860
144391,177122
87186,16426
198952,154404
249043,82377
135461,108892
105211,199350
96166,65496
226665,115060
136502,201260
16060,109671
217942,26416
215974,194848
73899,10388
30409,61056
114707,109489
118383,245947
21077,94510
50358,99851
4470,149995
151127,221070
28264,183918
236519,174925
174109,156903
187239,163545
155417,178226
200774,70404
135430,50137
92391,168009
133424,39987
103789,154554
160816,165069
95762,138340
151095,242196
66631,99937
67104,161660
21670,41177
203192,109983
90835,86710
111929,141813
203121,171091
249425,148765
160033,59359
18626,80246
151060,24532
205507,136012
210658,123935
229524,3794
171827,179788
187695,171480
12331,80287
224953,185961
41907,220608
43799,53956
172146,211556
108750,214741
939,72693
23891,68944
94783,78798
26289,223881
110131,76756
206536,3394
107548,232484
196546,192242
175543,169429
125282,85630
234181,94282
5702,7735
145267,40823
152491,109505
32664,132908
79135,153307
77192,31923
128529,73135
231766,134706
63557,45047
171142,248574
34611,162426
87599,70460
20463,194594
201360,44533
126980,62587
70602,46197
181386,19483
169322,147200
121846,33848
121802,193538
58880,182874
126893,112401
6048,125423
166265,41042
10370,154356
99570,7828
193513,13543
237904,129532
97119,145318
97698,21758
216281,95059
201372,78422
154969,188615
164844,48048
77502,109999
230731,37194
177127,30792
244638,180595
60372,142019
88732,170032
201661,95525
45962,104491
636,125245
125922,238920
186789,231426
82419,85942
123654,238889
51137,182254
35017,246144
197181,19228
56726,28202
29071,149223
219317,183127
9119,227998
35330,92863
132388,231568
232905,46236
115844,155496
141793,103633
84474,137780
232981,61658
63589,89296
247229,127873
37628,220340
243115,154042
22032,30119
137473,245692
28922,187054
92961,244525
3588,153556
25500,237752
142116,150552
103931,98461
168578,170878
228220,33190
77690,7411
155892,166306
17117,78945
67507,211312
9266,20794
26694,163225
40970,178036
211637,45529
173729,108706
47756,49612
7184,68315
197527,96370
64336,104138
3495,201262
180409,106449
48561,200129
79064,156058
156678,77357
4271,71355
110733,129081
174646,83909
69995,166561
142991,122922
183925,41046
158263,74808
249469,13065
154921,43958
12776,118255
204396,91530
231168,19522
119165,9669
7653,104277
84231,49068
192606,60353
180654,153220
148989,239312
155996,159608
145985,39669
10403,116954
167765,232198
167777,148644
10053,30280
149345,231673
209505,65606
207773,147326
47418,118685
133137,224750
59338,36230
33020,106110
65856,160208
43184,143694
182616,890
50872,105720
29930,31467
147225,235385
209673,220110
135697,36057
51403,165757
76396,109513
118152,2616
175142,152807
172635,217314
235275,141905
10677,41161
67177,93748
248609,193088
119463,6047
159347,95034
101471,215113
89450,72373
19094,197580
223220,43649
186845,107036
229121,93036
6592,51016
138015,193883
1259,159980
99876,32007
2493,54880
119243,202609
197364,203313
120837,78035
112456,164058
225760,212389
56772,225535
119894,115913
247438,160341
87004,55011
164600,174449
170731,224232
32159,202204
14348,109347
130417,26127
23867,157422
151116,46289
